Date,Rate,Value,Quarterly RFR,Weekly RFR
5/9/2005,0.0675,98.31712329,0.017116822,0.001306389
5/10/2005,0.0675,98.31712329,0.017116822,0.001306389
5/11/2005,0.0675,98.31712329,0.017116822,0.001306389
5/12/2005,0.0675,98.31712329,0.017116822,0.001306389
5/13/2005,0.0675,98.31712329,0.017116822,0.001306389
5/14/2005,0.0675,98.31712329,0.017116822,0.001306389
5/16/2005,0.0675,98.31712329,0.017116822,0.001306389
5/17/2005,0.0675,98.31712329,0.017116822,0.001306389
5/18/2005,0.0675,98.31712329,0.017116822,0.001306389
5/19/2005,0.0675,98.31712329,0.017116822,0.001306389
5/20/2005,0.0675,98.31712329,0.017116822,0.001306389
5/21/2005,0.0675,98.31712329,0.017116822,0.001306389
5/23/2005,0.0675,98.31712329,0.017116822,0.001306389
5/24/2005,0.0675,98.31712329,0.017116822,0.001306389
5/25/2005,0.0675,98.31712329,0.017116822,0.001306389
5/26/2005,0.0675,98.31712329,0.017116822,0.001306389
5/27/2005,0.0676,98.31463014,0.017142615,0.001308343
5/28/2005,0.0676,98.31463014,0.017142615,0.001308343
5/30/2005,0.0676,98.31463014,0.017142615,0.001308343
5/31/2005,0.0676,98.31463014,0.017142615,0.001308343
6/1/2005,0.0676,98.31463014,0.017142615,0.001308343
6/2/2005,0.0676,98.31463014,0.017142615,0.001308343
6/3/2005,0.0675,98.31712329,0.017116822,0.001306389
6/4/2005,0.0675,98.31712329,0.017116822,0.001306389
6/6/2005,0.0675,98.31712329,0.017116822,0.001306389
6/7/2005,0.0675,98.31712329,0.017116822,0.001306389
6/8/2005,0.0675,98.31712329,0.017116822,0.001306389
6/9/2005,0.0675,98.31712329,0.017116822,0.001306389
6/10/2005,0.0676,98.31463014,0.017142615,0.001308343
6/11/2005,0.0676,98.31463014,0.017142615,0.001308343
6/13/2005,0.0676,98.31463014,0.017142615,0.001308343
6/14/2005,0.0676,98.31463014,0.017142615,0.001308343
6/15/2005,0.0676,98.31463014,0.017142615,0.001308343
6/17/2005,0.0676,98.31463014,0.017142615,0.001308343
6/18/2005,0.0676,98.31463014,0.017142615,0.001308343
6/20/2005,0.0676,98.31463014,0.017142615,0.001308343
6/21/2005,0.0676,98.31463014,0.017142615,0.001308343
6/22/2005,0.0676,98.31463014,0.017142615,0.001308343
6/23/2005,0.0676,98.31463014,0.017142615,0.001308343
6/24/2005,0.0676,98.31463014,0.017142615,0.001308343
6/25/2005,0.0676,98.31463014,0.017142615,0.001308343
6/27/2005,0.0676,98.31463014,0.017142615,0.001308343
6/28/2005,0.0676,98.31463014,0.017142615,0.001308343
6/29/2005,0.0676,98.31463014,0.017142615,0.001308343
6/30/2005,0.0676,98.31463014,0.017142615,0.001308343
7/1/2005,0.0675,98.31712329,0.017116822,0.001306389
7/2/2005,0.0675,98.31712329,0.017116822,0.001306389
7/4/2005,0.0675,98.31712329,0.017116822,0.001306389
7/5/2005,0.0675,98.31712329,0.017116822,0.001306389
7/6/2005,0.0675,98.31712329,0.017116822,0.001306389
7/7/2005,0.0675,98.31712329,0.017116822,0.001306389
7/8/2005,0.0674,98.31961644,0.01709103,0.001304436
7/9/2005,0.0674,98.31961644,0.01709103,0.001304436
7/11/2005,0.0674,98.31961644,0.01709103,0.001304436
7/12/2005,0.0674,98.31961644,0.01709103,0.001304436
7/13/2005,0.0674,98.31961644,0.01709103,0.001304436
7/14/2005,0.0674,98.31961644,0.01709103,0.001304436
7/15/2005,0.0672,98.32460274,0.017039451,0.00130053
7/16/2005,0.0672,98.32460274,0.017039451,0.00130053
7/18/2005,0.0672,98.32460274,0.017039451,0.00130053
7/19/2005,0.0672,98.32460274,0.017039451,0.00130053
7/20/2005,0.0672,98.32460274,0.017039451,0.00130053
7/21/2005,0.0672,98.32460274,0.017039451,0.00130053
7/22/2005,0.0673,98.32210959,0.01706524,0.001302483
7/23/2005,0.0673,98.32210959,0.01706524,0.001302483
7/25/2005,0.0673,98.32210959,0.01706524,0.001302483
7/26/2005,0.0673,98.32210959,0.01706524,0.001302483
7/27/2005,0.0673,98.32210959,0.01706524,0.001302483
7/28/2005,0.0673,98.32210959,0.01706524,0.001302483
7/29/2005,0.0673,98.32210959,0.01706524,0.001302483
7/30/2005,0.0673,98.32210959,0.01706524,0.001302483
8/1/2005,0.0673,98.32210959,0.01706524,0.001302483
8/2/2005,0.0673,98.32210959,0.01706524,0.001302483
8/3/2005,0.0673,98.32210959,0.01706524,0.001302483
8/4/2005,0.0673,98.32210959,0.01706524,0.001302483
8/5/2005,0.0672,98.32460274,0.017039451,0.00130053
8/6/2005,0.0672,98.32460274,0.017039451,0.00130053
8/8/2005,0.0672,98.32460274,0.017039451,0.00130053
8/10/2005,0.0672,98.32460274,0.017039451,0.00130053
8/11/2005,0.0672,98.32460274,0.017039451,0.00130053
8/12/2005,0.0672,98.32460274,0.017039451,0.00130053
8/13/2005,0.0672,98.32460274,0.017039451,0.00130053
8/15/2005,0.0672,98.32460274,0.017039451,0.00130053
8/16/2005,0.0672,98.32460274,0.017039451,0.00130053
8/17/2005,0.0672,98.32460274,0.017039451,0.00130053
8/18/2005,0.0672,98.32460274,0.017039451,0.00130053
8/19/2005,0.0672,98.32460274,0.017039451,0.00130053
8/20/2005,0.0672,98.32460274,0.017039451,0.00130053
8/22/2005,0.0672,98.32460274,0.017039451,0.00130053
8/23/2005,0.0672,98.32460274,0.017039451,0.00130053
8/24/2005,0.0672,98.32460274,0.017039451,0.00130053
8/25/2005,0.0672,98.32460274,0.017039451,0.00130053
8/26/2005,0.0671,98.32709589,0.017013663,0.001298577
8/27/2005,0.0671,98.32709589,0.017013663,0.001298577
8/29/2005,0.0671,98.32709589,0.017013663,0.001298577
8/30/2005,0.0671,98.32709589,0.017013663,0.001298577
8/31/2005,0.0671,98.32709589,0.017013663,0.001298577
9/1/2005,0.0671,98.32709589,0.017013663,0.001298577
9/2/2005,0.0672,98.32460274,0.017039451,0.00130053
9/3/2005,0.0672,98.32460274,0.017039451,0.00130053
9/5/2005,0.0672,98.32460274,0.017039451,0.00130053
9/6/2005,0.0672,98.32460274,0.017039451,0.00130053
9/7/2005,0.0672,98.32460274,0.017039451,0.00130053
9/8/2005,0.0672,98.32460274,0.017039451,0.00130053
9/9/2005,0.0674,98.31961644,0.01709103,0.001304436
9/10/2005,0.0674,98.31961644,0.01709103,0.001304436
9/12/2005,0.0674,98.31961644,0.01709103,0.001304436
9/13/2005,0.0674,98.31961644,0.01709103,0.001304436
9/14/2005,0.0674,98.31961644,0.01709103,0.001304436
9/15/2005,0.0674,98.31961644,0.01709103,0.001304436
9/16/2005,0.0674,98.31961644,0.01709103,0.001304436
9/17/2005,0.0674,98.31961644,0.01709103,0.001304436
9/19/2005,0.0674,98.31961644,0.01709103,0.001304436
9/20/2005,0.0674,98.31961644,0.01709103,0.001304436
9/21/2005,0.0674,98.31961644,0.01709103,0.001304436
9/22/2005,0.0674,98.31961644,0.01709103,0.001304436
9/23/2005,0.0675,98.31712329,0.017116822,0.001306389
9/26/2005,0.0675,98.31712329,0.017116822,0.001306389
9/27/2005,0.0675,98.31712329,0.017116822,0.001306389
9/28/2005,0.0675,98.31712329,0.017116822,0.001306389
9/29/2005,0.0675,98.31712329,0.017116822,0.001306389
9/30/2005,0.0679,98.30715068,0.017220002,0.001314203
10/1/2005,0.0679,98.30715068,0.017220002,0.001314203
10/3/2005,0.0679,98.30715068,0.017220002,0.001314203
10/4/2005,0.0679,98.30715068,0.017220002,0.001314203
10/5/2005,0.0679,98.30715068,0.017220002,0.001314203
10/6/2005,0.0679,98.30715068,0.017220002,0.001314203
10/7/2005,0.0679,98.30715068,0.017220002,0.001314203
10/8/2005,0.0679,98.30715068,0.017220002,0.001314203
10/10/2005,0.0679,98.30715068,0.017220002,0.001314203
10/11/2005,0.0679,98.30715068,0.017220002,0.001314203
10/12/2005,0.0679,98.30715068,0.017220002,0.001314203
10/13/2005,0.0679,98.30715068,0.017220002,0.001314203
10/14/2005,0.0679,98.30715068,0.017220002,0.001314203
10/15/2005,0.0679,98.30715068,0.017220002,0.001314203
10/17/2005,0.0679,98.30715068,0.017220002,0.001314203
10/18/2005,0.0679,98.30715068,0.017220002,0.001314203
10/19/2005,0.0679,98.30715068,0.017220002,0.001314203
10/20/2005,0.0679,98.30715068,0.017220002,0.001314203
10/21/2005,0.0678,98.30964384,0.017194205,0.001312249
10/22/2005,0.0678,98.30964384,0.017194205,0.001312249
10/24/2005,0.0678,98.30964384,0.017194205,0.001312249
10/25/2005,0.0678,98.30964384,0.017194205,0.001312249
10/26/2005,0.0678,98.30964384,0.017194205,0.001312249
10/27/2005,0.0678,98.30964384,0.017194205,0.001312249
10/28/2005,0.0684,98.29468493,0.017349006,0.00132397
10/29/2005,0.0684,98.29468493,0.017349006,0.00132397
10/31/2005,0.0684,98.29468493,0.017349006,0.00132397
11/1/2005,0.0684,98.29468493,0.017349006,0.00132397
11/2/2005,0.0684,98.29468493,0.017349006,0.00132397
11/3/2005,0.0684,98.29468493,0.017349006,0.00132397
11/4/2005,0.0685,98.29219178,0.017374811,0.001325924
11/5/2005,0.0685,98.29219178,0.017374811,0.001325924
11/7/2005,0.0685,98.29219178,0.017374811,0.001325924
11/8/2005,0.0685,98.29219178,0.017374811,0.001325924
11/9/2005,0.0685,98.29219178,0.017374811,0.001325924
11/10/2005,0.0685,98.29219178,0.017374811,0.001325924
11/11/2005,0.0686,98.28969863,0.017400617,0.001327878
11/12/2005,0.0686,98.28969863,0.017400617,0.001327878
11/14/2005,0.0686,98.28969863,0.017400617,0.001327878
11/15/2005,0.0686,98.28969863,0.017400617,0.001327878
11/16/2005,0.0686,98.28969863,0.017400617,0.001327878
11/17/2005,0.0686,98.28969863,0.017400617,0.001327878
11/18/2005,0.0697,98.26227397,0.01768457,0.001349372
11/19/2005,0.0697,98.26227397,0.01768457,0.001349372
11/21/2005,0.0697,98.26227397,0.01768457,0.001349372
11/22/2005,0.0697,98.26227397,0.01768457,0.001349372
11/23/2005,0.0697,98.26227397,0.01768457,0.001349372
11/24/2005,0.0697,98.26227397,0.01768457,0.001349372
11/25/2005,0.0689,98.28221918,0.017478043,0.001333739
11/26/2005,0.0689,98.28221918,0.017478043,0.001333739
11/28/2005,0.0689,98.28221918,0.017478043,0.001333739
11/29/2005,0.0689,98.28221918,0.017478043,0.001333739
11/30/2005,0.0689,98.28221918,0.017478043,0.001333739
12/1/2005,0.0689,98.28221918,0.017478043,0.001333739
12/2/2005,0.0687,98.28720548,0.017426424,0.001329832
12/3/2005,0.0687,98.28720548,0.017426424,0.001329832
12/5/2005,0.0687,98.28720548,0.017426424,0.001329832
12/6/2005,0.0687,98.28720548,0.017426424,0.001329832
12/7/2005,0.0687,98.28720548,0.017426424,0.001329832
12/8/2005,0.0687,98.28720548,0.017426424,0.001329832
12/9/2005,0.0682,98.29967123,0.0172974,0.001320063
12/10/2005,0.0682,98.29967123,0.0172974,0.001320063
12/12/2005,0.0682,98.29967123,0.0172974,0.001320063
12/13/2005,0.0682,98.29967123,0.0172974,0.001320063
12/14/2005,0.0682,98.29967123,0.0172974,0.001320063
12/15/2005,0.0682,98.29967123,0.0172974,0.001320063
12/17/2005,0.068,98.30465753,0.0172458,0.001316156
12/19/2005,0.068,98.30465753,0.0172458,0.001316156
12/20/2005,0.068,98.30465753,0.0172458,0.001316156
12/21/2005,0.068,98.30465753,0.0172458,0.001316156
12/22/2005,0.068,98.30465753,0.0172458,0.001316156
12/23/2005,0.0678,98.30964384,0.017194205,0.001312249
12/24/2005,0.0678,98.30964384,0.017194205,0.001312249
12/27/2005,0.0678,98.30964384,0.017194205,0.001312249
12/28/2005,0.0678,98.30964384,0.017194205,0.001312249
12/29/2005,0.0678,98.30964384,0.017194205,0.001312249
12/30/2005,0.0678,98.30964384,0.017194205,0.001312249
12/31/2005,0.0678,98.30964384,0.017194205,0.001312249
1/3/2006,0.0678,98.30964384,0.017194205,0.001312249
1/4/2006,0.0678,98.30964384,0.017194205,0.001312249
1/5/2006,0.0678,98.30964384,0.017194205,0.001312249
1/6/2006,0.0677,98.31213699,0.017168409,0.001310296
1/7/2006,0.0677,98.31213699,0.017168409,0.001310296
1/9/2006,0.0677,98.31213699,0.017168409,0.001310296
1/10/2006,0.0677,98.31213699,0.017168409,0.001310296
1/11/2006,0.0677,98.31213699,0.017168409,0.001310296
1/12/2006,0.0677,98.31213699,0.017168409,0.001310296
1/13/2006,0.0673,98.32210959,0.01706524,0.001302483
1/14/2006,0.0673,98.32210959,0.01706524,0.001302483
1/16/2006,0.0673,98.32210959,0.01706524,0.001302483
1/17/2006,0.0673,98.32210959,0.01706524,0.001302483
1/18/2006,0.0673,98.32210959,0.01706524,0.001302483
1/19/2006,0.0673,98.32210959,0.01706524,0.001302483
1/20/2006,0.0672,98.32460274,0.017039451,0.00130053
1/21/2006,0.0672,98.32460274,0.017039451,0.00130053
1/23/2006,0.0672,98.32460274,0.017039451,0.00130053
1/24/2006,0.0672,98.32460274,0.017039451,0.00130053
1/25/2006,0.0672,98.32460274,0.017039451,0.00130053
1/26/2006,0.0672,98.32460274,0.017039451,0.00130053
1/27/2006,0.0669,98.33208219,0.016962092,0.001294671
1/28/2006,0.0669,98.33208219,0.016962092,0.001294671
1/30/2006,0.0669,98.33208219,0.016962092,0.001294671
1/31/2006,0.0669,98.33208219,0.016962092,0.001294671
2/1/2006,0.0669,98.33208219,0.016962092,0.001294671
2/2/2006,0.0669,98.33208219,0.016962092,0.001294671
2/3/2006,0.0669,98.33208219,0.016962092,0.001294671
2/4/2006,0.0669,98.33208219,0.016962092,0.001294671
2/6/2006,0.0669,98.33208219,0.016962092,0.001294671
2/7/2006,0.0669,98.33208219,0.016962092,0.001294671
2/8/2006,0.0669,98.33208219,0.016962092,0.001294671
2/9/2006,0.0669,98.33208219,0.016962092,0.001294671
2/10/2006,0.0671,98.32709589,0.017013663,0.001298577
2/11/2006,0.0671,98.32709589,0.017013663,0.001298577
2/13/2006,0.0671,98.32709589,0.017013663,0.001298577
2/14/2006,0.0671,98.32709589,0.017013663,0.001298577
2/15/2006,0.0671,98.32709589,0.017013663,0.001298577
2/16/2006,0.0671,98.32709589,0.017013663,0.001298577
2/17/2006,0.0668,98.33457534,0.016936308,0.001292719
2/18/2006,0.0668,98.33457534,0.016936308,0.001292719
2/20/2006,0.0668,98.33457534,0.016936308,0.001292719
2/21/2006,0.0668,98.33457534,0.016936308,0.001292719
2/22/2006,0.0668,98.33457534,0.016936308,0.001292719
2/23/2006,0.0668,98.33457534,0.016936308,0.001292719
2/24/2006,0.0659,98.3570137,0.016704313,0.001275145
2/25/2006,0.0659,98.3570137,0.016704313,0.001275145
2/27/2006,0.0659,98.3570137,0.016704313,0.001275145
2/28/2006,0.0659,98.3570137,0.016704313,0.001275145
3/2/2006,0.0659,98.3570137,0.016704313,0.001275145
3/3/2006,0.0652,98.37446575,0.016523945,0.00126148
3/4/2006,0.0652,98.37446575,0.016523945,0.00126148
3/6/2006,0.0652,98.37446575,0.016523945,0.00126148
3/7/2006,0.0652,98.37446575,0.016523945,0.00126148
3/8/2006,0.0652,98.37446575,0.016523945,0.00126148
3/9/2006,0.0652,98.37446575,0.016523945,0.00126148
3/10/2006,0.0656,98.36449315,0.016627004,0.001269289
3/11/2006,0.0656,98.36449315,0.016627004,0.001269289
3/13/2006,0.0656,98.36449315,0.016627004,0.001269289
3/14/2006,0.0656,98.36449315,0.016627004,0.001269289
3/15/2006,0.0656,98.36449315,0.016627004,0.001269289
3/16/2006,0.0656,98.36449315,0.016627004,0.001269289
3/17/2006,0.0649,98.38194521,0.016446664,0.001255625
3/18/2006,0.0649,98.38194521,0.016446664,0.001255625
3/20/2006,0.0649,98.38194521,0.016446664,0.001255625
3/22/2006,0.0649,98.38194521,0.016446664,0.001255625
3/23/2006,0.0649,98.38194521,0.016446664,0.001255625
3/24/2006,0.0651,98.3769589,0.016498183,0.001259528
3/25/2006,0.0651,98.3769589,0.016498183,0.001259528
3/27/2006,0.0651,98.3769589,0.016498183,0.001259528
3/28/2006,0.0651,98.3769589,0.016498183,0.001259528
3/29/2006,0.0651,98.3769589,0.016498183,0.001259528
3/30/2006,0.0651,98.3769589,0.016498183,0.001259528
3/31/2006,0.066,98.35452055,0.016730085,0.001277098
4/1/2006,0.066,98.35452055,0.016730085,0.001277098
4/3/2006,0.066,98.35452055,0.016730085,0.001277098
4/4/2006,0.066,98.35452055,0.016730085,0.001277098
4/5/2006,0.066,98.35452055,0.016730085,0.001277098
4/6/2006,0.066,98.35452055,0.016730085,0.001277098
4/7/2006,0.0662,98.34953425,0.016781633,0.001281003
4/8/2006,0.0662,98.34953425,0.016781633,0.001281003
4/10/2006,0.0662,98.34953425,0.016781633,0.001281003
4/11/2006,0.0662,98.34953425,0.016781633,0.001281003
4/12/2006,0.0662,98.34953425,0.016781633,0.001281003
4/13/2006,0.0664,98.34454795,0.016833186,0.001284908
4/15/2006,0.0664,98.34454795,0.016833186,0.001284908
4/18/2006,0.0664,98.34454795,0.016833186,0.001284908
4/19/2006,0.0664,98.34454795,0.016833186,0.001284908
4/20/2006,0.0664,98.34454795,0.016833186,0.001284908
4/21/2006,0.067,98.32958904,0.016987877,0.001296624
4/22/2006,0.067,98.32958904,0.016987877,0.001296624
4/24/2006,0.067,98.32958904,0.016987877,0.001296624
4/25/2006,0.067,98.32958904,0.016987877,0.001296624
4/26/2006,0.067,98.32958904,0.016987877,0.001296624
4/28/2006,0.0674,98.31961644,0.01709103,0.001304436
4/29/2006,0.0674,98.31961644,0.01709103,0.001304436
5/2/2006,0.0674,98.31961644,0.01709103,0.001304436
5/3/2006,0.0674,98.31961644,0.01709103,0.001304436
5/4/2006,0.0674,98.31961644,0.01709103,0.001304436
5/5/2006,0.0677,98.31213699,0.017168409,0.001310296
5/6/2006,0.0677,98.31213699,0.017168409,0.001310296
5/8/2006,0.0677,98.31213699,0.017168409,0.001310296
5/9/2006,0.0677,98.31213699,0.017168409,0.001310296
5/10/2006,0.0677,98.31213699,0.017168409,0.001310296
5/11/2006,0.0677,98.31213699,0.017168409,0.001310296
5/12/2006,0.0682,98.29967123,0.0172974,0.001320063
5/13/2006,0.0682,98.29967123,0.0172974,0.001320063
5/15/2006,0.0682,98.29967123,0.0172974,0.001320063
5/16/2006,0.0682,98.29967123,0.0172974,0.001320063
5/17/2006,0.0682,98.29967123,0.0172974,0.001320063
5/18/2006,0.0682,98.29967123,0.0172974,0.001320063
5/19/2006,0.0683,98.29717808,0.017323202,0.001322017
5/20/2006,0.0683,98.29717808,0.017323202,0.001322017
5/22/2006,0.0683,98.29717808,0.017323202,0.001322017
5/23/2006,0.0683,98.29717808,0.017323202,0.001322017
5/24/2006,0.0683,98.29717808,0.017323202,0.001322017
5/25/2006,0.0683,98.29717808,0.017323202,0.001322017
5/26/2006,0.0683,98.29717808,0.017323202,0.001322017
5/27/2006,0.0683,98.29717808,0.017323202,0.001322017
5/29/2006,0.0683,98.29717808,0.017323202,0.001322017
5/30/2006,0.0683,98.29717808,0.017323202,0.001322017
5/31/2006,0.0683,98.29717808,0.017323202,0.001322017
6/1/2006,0.0683,98.29717808,0.017323202,0.001322017
6/2/2006,0.0682,98.29967123,0.0172974,0.001320063
6/3/2006,0.0682,98.29967123,0.0172974,0.001320063
6/5/2006,0.0682,98.29967123,0.0172974,0.001320063
6/6/2006,0.0682,98.29967123,0.0172974,0.001320063
6/7/2006,0.0682,98.29967123,0.0172974,0.001320063
6/8/2006,0.0682,98.29967123,0.0172974,0.001320063
6/9/2006,0.0726,98.1899726,0.018433933,0.001406071
6/10/2006,0.0726,98.1899726,0.018433933,0.001406071
6/12/2006,0.0726,98.1899726,0.018433933,0.001406071
6/13/2006,0.0726,98.1899726,0.018433933,0.001406071
6/14/2006,0.0726,98.1899726,0.018433933,0.001406071
6/15/2006,0.0731,98.17750685,0.018563245,0.001415851
6/17/2006,0.0718,98.20991781,0.018227102,0.001390426
6/19/2006,0.0718,98.20991781,0.018227102,0.001390426
6/20/2006,0.0718,98.20991781,0.018227102,0.001390426
6/21/2006,0.0718,98.20991781,0.018227102,0.001390426
6/22/2006,0.0718,98.20991781,0.018227102,0.001390426
6/23/2006,0.0723,98.19745205,0.018356362,0.001400204
6/24/2006,0.0723,98.19745205,0.018356362,0.001400204
6/26/2006,0.0723,98.19745205,0.018356362,0.001400204
6/27/2006,0.0723,98.19745205,0.018356362,0.001400204
6/28/2006,0.0723,98.19745205,0.018356362,0.001400204
6/29/2006,0.0723,98.19745205,0.018356362,0.001400204
6/30/2006,0.0719,98.20742466,0.018252951,0.001392381
7/1/2006,0.0719,98.20742466,0.018252951,0.001392381
7/3/2006,0.0719,98.20742466,0.018252951,0.001392381
7/4/2006,0.0719,98.20742466,0.018252951,0.001392381
7/5/2006,0.0719,98.20742466,0.018252951,0.001392381
7/6/2006,0.0719,98.20742466,0.018252951,0.001392381
7/7/2006,0.0716,98.21490411,0.018175407,0.001386515
7/8/2006,0.0716,98.21490411,0.018175407,0.001386515
7/10/2006,0.0716,98.21490411,0.018175407,0.001386515
7/11/2006,0.0716,98.21490411,0.018175407,0.001386515
7/12/2006,0.0716,98.21490411,0.018175407,0.001386515
7/13/2006,0.0716,98.21490411,0.018175407,0.001386515
7/14/2006,0.0714,98.21989041,0.018123718,0.001382604
7/15/2006,0.0714,98.21989041,0.018123718,0.001382604
7/17/2006,0.0714,98.21989041,0.018123718,0.001382604
7/18/2006,0.0714,98.21989041,0.018123718,0.001382604
7/19/2006,0.0714,98.21989041,0.018123718,0.001382604
7/20/2006,0.0714,98.21989041,0.018123718,0.001382604
7/21/2006,0.0743,98.14758904,0.018873729,0.001439329
7/22/2006,0.0743,98.14758904,0.018873729,0.001439329
7/24/2006,0.0743,98.14758904,0.018873729,0.001439329
7/25/2006,0.0743,98.14758904,0.018873729,0.001439329
7/26/2006,0.0743,98.14758904,0.018873729,0.001439329
7/27/2006,0.0743,98.14758904,0.018873729,0.001439329
7/28/2006,0.0763,98.09772603,0.019391621,0.001478476
7/29/2006,0.0763,98.09772603,0.019391621,0.001478476
7/31/2006,0.0763,98.09772603,0.019391621,0.001478476
8/1/2006,0.0763,98.09772603,0.019391621,0.001478476
8/2/2006,0.0763,98.09772603,0.019391621,0.001478476
8/3/2006,0.0763,98.09772603,0.019391621,0.001478476
8/4/2006,0.077,98.08027397,0.019573008,0.001492183
8/5/2006,0.077,98.08027397,0.019573008,0.001492183
8/7/2006,0.077,98.08027397,0.019573008,0.001492183
8/8/2006,0.077,98.08027397,0.019573008,0.001492183
8/10/2006,0.077,98.08027397,0.019573008,0.001492183
8/11/2006,0.0767,98.08775342,0.019495263,0.001486308
8/12/2006,0.0767,98.08775342,0.019495263,0.001486308
8/14/2006,0.0767,98.08775342,0.019495263,0.001486308
8/15/2006,0.0767,98.08775342,0.019495263,0.001486308
8/16/2006,0.0767,98.08775342,0.019495263,0.001486308
8/17/2006,0.0767,98.08775342,0.019495263,0.001486308
8/18/2006,0.077,98.08027397,0.019573008,0.001492183
8/19/2006,0.077,98.08027397,0.019573008,0.001492183
8/21/2006,0.077,98.08027397,0.019573008,0.001492183
8/22/2006,0.077,98.08027397,0.019573008,0.001492183
8/23/2006,0.077,98.08027397,0.019573008,0.001492183
8/24/2006,0.077,98.08027397,0.019573008,0.001492183
8/25/2006,0.0771,98.07778082,0.019598926,0.001494141
8/26/2006,0.0771,98.07778082,0.019598926,0.001494141
8/28/2006,0.0771,98.07778082,0.019598926,0.001494141
8/29/2006,0.0771,98.07778082,0.019598926,0.001494141
8/30/2006,0.0771,98.07778082,0.019598926,0.001494141
8/31/2006,0.0771,98.07778082,0.019598926,0.001494141
9/1/2006,0.077,98.08027397,0.019573008,0.001492183
9/2/2006,0.077,98.08027397,0.019573008,0.001492183
9/4/2006,0.077,98.08027397,0.019573008,0.001492183
9/5/2006,0.077,98.08027397,0.019573008,0.001492183
9/6/2006,0.077,98.08027397,0.019573008,0.001492183
9/7/2006,0.077,98.08027397,0.019573008,0.001492183
9/8/2006,0.0761,98.10271233,0.019339809,0.001474561
9/9/2006,0.0761,98.10271233,0.019339809,0.001474561
9/11/2006,0.0761,98.10271233,0.019339809,0.001474561
9/12/2006,0.0761,98.10271233,0.019339809,0.001474561
9/13/2006,0.0761,98.10271233,0.019339809,0.001474561
9/14/2006,0.0761,98.10271233,0.019339809,0.001474561
9/15/2006,0.0775,98.06780822,0.01970261,0.001501975
9/16/2006,0.0775,98.06780822,0.01970261,0.001501975
9/18/2006,0.0775,98.06780822,0.01970261,0.001501975
9/19/2006,0.0775,98.06780822,0.01970261,0.001501975
9/20/2006,0.0775,98.06780822,0.01970261,0.001501975
9/21/2006,0.0775,98.06780822,0.01970261,0.001501975
9/22/2006,0.0788,98.03539726,0.020039728,0.00152744
9/23/2006,0.0788,98.03539726,0.020039728,0.00152744
9/26/2006,0.0788,98.03539726,0.020039728,0.00152744
9/27/2006,0.0788,98.03539726,0.020039728,0.00152744
9/28/2006,0.0788,98.03539726,0.020039728,0.00152744
9/29/2006,0.08,98.00547945,0.020351113,0.001550955
9/30/2006,0.08,98.00547945,0.020351113,0.001550955
10/2/2006,0.08,98.00547945,0.020351113,0.001550955
10/3/2006,0.08,98.00547945,0.020351113,0.001550955
10/4/2006,0.08,98.00547945,0.020351113,0.001550955
10/5/2006,0.08,98.00547945,0.020351113,0.001550955
10/6/2006,0.0823,97.94813699,0.020948464,0.001596046
10/7/2006,0.0823,97.94813699,0.020948464,0.001596046
10/9/2006,0.0823,97.94813699,0.020948464,0.001596046
10/10/2006,0.0823,97.94813699,0.020948464,0.001596046
10/11/2006,0.0823,97.94813699,0.020948464,0.001596046
10/12/2006,0.0823,97.94813699,0.020948464,0.001596046
10/13/2006,0.0826,97.94065753,0.021026431,0.00160193
10/14/2006,0.0826,97.94065753,0.021026431,0.00160193
10/16/2006,0.0826,97.94065753,0.021026431,0.00160193
10/17/2006,0.0826,97.94065753,0.021026431,0.00160193
10/18/2006,0.0826,97.94065753,0.021026431,0.00160193
10/19/2006,0.0826,97.94065753,0.021026431,0.00160193
10/20/2006,0.0829,97.93317808,0.02110441,0.001607814
10/21/2006,0.0829,97.93317808,0.02110441,0.001607814
10/23/2006,0.0829,97.93317808,0.02110441,0.001607814
10/24/2006,0.0829,97.93317808,0.02110441,0.001607814
10/25/2006,0.0829,97.93317808,0.02110441,0.001607814
10/26/2006,0.0829,97.93317808,0.02110441,0.001607814
10/27/2006,0.0827,97.93816438,0.021052423,0.001603891
10/28/2006,0.0827,97.93816438,0.021052423,0.001603891
10/30/2006,0.0827,97.93816438,0.021052423,0.001603891
10/31/2006,0.0827,97.93816438,0.021052423,0.001603891
11/1/2006,0.0827,97.93816438,0.021052423,0.001603891
11/2/2006,0.0827,97.93816438,0.021052423,0.001603891
11/3/2006,0.0822,97.95063014,0.020922478,0.001594085
11/4/2006,0.0822,97.95063014,0.020922478,0.001594085
11/6/2006,0.0822,97.95063014,0.020922478,0.001594085
11/7/2006,0.0822,97.95063014,0.020922478,0.001594085
11/8/2006,0.0822,97.95063014,0.020922478,0.001594085
11/9/2006,0.0822,97.95063014,0.020922478,0.001594085
11/10/2006,0.082,97.95561644,0.020870509,0.001590163
11/11/2006,0.082,97.95561644,0.020870509,0.001590163
11/13/2006,0.082,97.95561644,0.020870509,0.001590163
11/14/2006,0.082,97.95561644,0.020870509,0.001590163
11/15/2006,0.082,97.95561644,0.020870509,0.001590163
11/16/2006,0.082,97.95561644,0.020870509,0.001590163
11/17/2006,0.0823,97.94813699,0.020948464,0.001596046
11/18/2006,0.0823,97.94813699,0.020948464,0.001596046
11/20/2006,0.0823,97.94813699,0.020948464,0.001596046
11/21/2006,0.0823,97.94813699,0.020948464,0.001596046
