Date,ABG Returns,AFE Returns,AFX Returns,AVI Returns,BVT Returns,FSR Returns,LBH Returns,NED Returns,NTC Returns,PIK Returns,RLO Returns,SBK Returns,SHP Returns,TBS Returns,WHL Returns
2018-04-18,-0.060848017621145334,0.007960543393614294,0.013972055888223478,0.010638297872340496,-0.00460058552906728,-0.058289396602226096,7.810059356461174e-05,-0.054870775347912515,0.009655172413793212,0.14229708145781905,-0.010030472320975092,-0.07281126264848214,-0.008249423753487806,-0.012755102040816313,-0.04085692425401688
2018-04-19,-0.02058987200890372,-0.016637931034482745,-0.001986754966887383,0.000631199278629424,-0.02002247845814431,-0.04085801838610825,0.019641465315666462,-0.038301968203392045,0.031068624103789633,0.06173333333333342,-0.018018018018018056,-0.06651010280042535,-0.016893383090566205,-0.0018827534624610287,-0.016846986089644522
2018-04-20,-0.022222222222222254,-0.02169811320754722,-0.00396563119629878,0.010655737704918122,-0.03318275154004102,-0.04001752592376229,0.016235531733084674,-0.03737541528239208,-0.0003310162197948108,0.04776315789473684,-0.018765056421960136,-0.06160356347438756,-0.0080971659919028,-0.0019342359767892114,-0.009961089494163411
2018-04-23,0.05166666666666675,0.011416309012875603,0.006611570247933907,0.03645454545454552,0.013813639935481126,0.007674943566591486,0.021268397934807837,0.01152747551686617,0.03093812375249505,0.044545454545454444,0.0,-0.04835486878913009,0.02141274920009839,0.002060793405461059,0.0007788161993769194
2018-04-24,0.05166666666666675,0.00589038757042859,0.005946481665014769,0.03269927536231876,0.015031055900621038,0.0219780219780219,0.05015847860538836,0.012663829787234127,0.04098085320792744,0.02458598726114647,0.0,0.0018230262235310324,0.017946935938841335,0.011098692589608383,0.02898782831518254
2018-04-25,0.06989152741131632,0.012361576100952787,0.0334645669291338,0.03312159709618867,0.02941176470588225,0.055987558320373276,0.016165560327996875,0.037722619548450353,0.04166666666666674,0.01690606330240252,0.022059766576888462,0.02491103202846978,0.021569826707441342,0.005012919896640877,0.01707083599234216
2018-04-26,0.002897727272727302,0.03182256509161041,0.028533510285335018,0.01892403352257377,0.0024636819301673274,-0.014757340635934924,-0.006268154716404184,-0.004314063848144922,-0.00298013245033113,0.006530202185106138,0.014472154025067852,-0.006360658850334655,-0.000612244897959191,-0.005555555555555536,-0.003772991667976733
2018-04-27,0.021420454545454604,0.03366353993162097,0.015262110152621133,0.0002703433360367047,0.014824568855662301,-0.011106039860033445,-0.005350863782296322,0.006039689387402847,0.00894039735099339,-0.0022604546025367656,0.030494895981392878,0.004367019509184944,-0.004816326530612258,-0.04051679586563306,-0.00896085521144474
2018-04-30,-0.01213181048144707,0.012730204531952838,0.014778325123152802,-0.03657573897026578,-0.01758250724105581,-0.01851851851851849,-0.019090017354561284,-0.0010757387299559218,-0.024201355275895398,0.0033569563595672314,0.04012820512820503,-0.013251213139231055,-0.02409638554216864,-0.0416709511568123,-0.027237354085603127
2018-05-01,-0.033280507131537296,0.009929559534923138,-0.0003284072249589709,-0.042803262871677905,-0.031085546444743595,-0.02927120669056149,-0.02286274805704369,-0.008303358321847587,-0.020329138431752214,-0.014546810891458373,0.04807692307692313,-0.019223590892123887,-0.02248995983935742,-0.060437017994858566,-0.041400778210116784
