Date,Open,High,Low,Close,Volume,Earnings Yield (EY),Dividend Yield (DY),P:E Ratio (P:E),Trades,Trade Value,Total Return Index (TRI)
15-Aug-13,11913,12000,11800,11800,16799,6.381,2.45762711,15.67152484,65,2065475,2050.322
16-Aug-13,11967,12420,11805,11818,46384,6.372,2.4538839,15.69365976,160,5539494,2053.44961
19-Aug-13,11818,11950,11818,11944,13841,6.304,2.42799732,15.86294416,41,1706131,2075.342879
20-Aug-13,11944,11950,11802,11816,71405,6.373,2.45429925,15.69119724,229,11223312,2053.102098
21-Aug-13,11859,11899,11799,11800,39641,6.381,2.45762711,15.67152484,92,5688181,2050.322
22-Aug-13,11800,11971,11799,11826,44367,6.367,2.45222391,15.70598398,147,6257066,2054.839659
23-Aug-13,11970,11974,11780,11871,72070,6.343,2.44292814,15.76541069,121,20968279,2062.658684
26-Aug-13,11800,11899,11800,11815,44004,6.373,2.45450698,15.69119724,104,6257352,2052.928342
27-Aug-13,11900,11919,11775,11832,107650,6.364,2.45098039,15.71338781,350,13166610,2055.882196
28-Aug-13,11832,11879,11701,11750,78404,6.409,2.4680851,15.6030582,207,11334321,2041.634196
29-Aug-13,11850,11857,11345,11699,60375,6.436,2.47884434,15.53760099,193,8090998,2032.772635
30-Aug-13,11700,11740,11210,11700,131952,6.436,2.47863247,15.53760099,415,31333230,2032.946391
2-Sep-13,11691,11691,11565,11676,36452,6.449,2.4837273,15.50628004,306,6263973,2047.020635
3-Sep-13,11739,11900,11600,11645,47655,6.466,2.4903392,15.46551191,251,9139083,2041.585757
4-Sep-13,11950,11950,11600,11645,44560,6.466,2.4903392,15.46551191,245,5891909,2041.585757
5-Sep-13,11800,11900,11700,11900,49047,6.328,2.43697478,15.80278129,199,7517967,2086.292014
6-Sep-13,11900,11900,11703,11769,75972,6.398,2.4641006,15.62988434,407,9029987,2063.32527
9-Sep-13,11890,11899,11708,11745,28546,6.411,2.4691358,15.59819061,136,4285926,2059.117622
10-Sep-13,11719,11748,11600,11660,35054,6.458,2.4871355,15.48467018,193,4551044,2044.215536
11-Sep-13,11672,11763,11625,11676,76095,6.449,2.4837273,15.50628004,475,10981634,2047.020635
12-Sep-13,11662,11898,11662,11755,36783,6.406,2.4670353,15.61036528,181,6207330,2060.870809
13-Sep-13,11870,11890,11710,11780,55302,6.392,2.46179966,15.64455569,420,6575395,2065.253775
16-Sep-13,11900,11900,11801,11801,68529,6.381,2.45741886,15.67152484,167,9214654,2068.935467
17-Sep-13,11800,11898,11747,11861,83703,6.349,2.44498777,15.75051189,461,15064024,2079.454586
18-Sep-13,11850,11901,11850,11872,22082,6.343,2.44272237,15.76541069,108,3171883,2081.383091
19-Sep-13,11900,12650,11900,11997,69985,6.277,2.41727098,15.93117731,242,9565448,2103.297923
20-Sep-13,12250,12600,11900,11900,98336,6.328,2.43697478,15.80278129,245,14615777,2086.292013
23-Sep-13,12330,12400,11931,11932,35412,6.311,2.43043915,15.84534939,305,5520151,2091.90221
24-Sep-13,11932,11932,11932,11932,0,6.311,2.430439,15.84534939,-,-,2091.902
25-Sep-13,12277,12380,11932,12380,106580,6.082,2.34248788,16.44195988,609,15226289,2170.44475
26-Sep-13,12380,12499,12243,12330,280566,6.107,2.35198702,16.37465204,857,38126140,2161.678818
27-Sep-13,12250,12250,12039,12070,48210,6.239,2.4026512,16.02820965,424,8035209,2116.095972
30-Sep-13,12222,12222,11900,11950,59866,6.301,2.42677824,15.87049675,518,8786996,2095.057735
1-Oct-13,11965,12049,11825,11934,104762,6.31,2.43003184,15.84786054,729,25354522,2092.252637
2-Oct-13,11911,12250,11900,11900,13823,6.328,2.43697478,15.80278129,153,10055374,2086.291803
3-Oct-13,11904,11958,11560,11924,256813,6.315,2.43206977,15.83531275,299,30826795,2090.49945
4-Oct-13,11900,11975,11876,11876,17848,6.341,2.44189962,15.77038322,76,2289934,2082.084155
7-Oct-13,11875,12070,11875,12070,22819,6.239,2.4026512,16.02820965,115,3120745,2116.095971
8-Oct-13,12035,12244,12023,12090,73354,6.228,2.39867659,16.05651895,347,9396497,2119.602344
9-Oct-13,12033,12300,12019,12081,107578,6.233,2.40046353,16.0436387,115,12982471,2118.024476
10-Oct-13,12008,12095,12008,12078,14603,6.234,2.40105977,16.04106513,92,1763159,2117.49852
11-Oct-13,12221,12500,11911,12350,129185,6.097,2.34817813,16.40150894,271,15896430,2165.18519
14-Oct-13,12500,12500,12263,12395,55225,6.075,2.33965308,16.46090535,512,7006443,2173.074529
15-Oct-13,12492,12499,12350,12461,19984,6.043,2.32726105,16.54807215,168,2493204,2184.645559
16-Oct-13,12492,12492,12311,12400,22689,6.073,2.33870967,16.46632636,105,4932114,2173.951122
17-Oct-13,12400,12440,12399,12400,48293,6.073,2.33870967,16.46632636,227,6052070,2173.951122
18-Oct-13,12400,12450,12400,12425,178056,6.06,2.33400402,16.50165017,273,23128568,2178.334088
21-Oct-13,12400,12425,12400,12425,8823,6.06,2.33400402,16.50165017,82,13749810,2178.334088
22-Oct-13,12425,12455,12410,12415,10118,6.065,2.33588401,16.48804617,46,2885641,2176.580902
23-Oct-13,12454,12465,12376,12415,21375,6.065,2.33588401,16.48804617,95,2657535,2176.580902
24-Oct-13,12416,12460,12350,12425,173866,6.06,2.33400402,16.50165017,125,23356805,2178.334088
25-Oct-13,12235,12460,12201,12250,377562,6.147,2.36734693,16.26809826,591,48892648,2147.653326
28-Oct-13,12200,12330,12150,12330,317668,6.107,2.35198702,16.37465204,358,42539837,2161.678817
29-Oct-13,12220,12300,12200,12275,24332,6.134,2.36252545,16.30257581,153,26836559,2152.036292
30-Oct-13,12300,12350,12274,12274,148553,6.135,2.36271794,16.2999185,129,18466269,2151.860973
31-Oct-13,11980,12300,11911,12225,397885,6.16,2.37218813,16.23376623,418,49988828,2143.27036
1-Nov-13,12226,12250,11961,12051,345525,6.248,2.40643929,16.00512164,436,51167920,2112.764917
4-Nov-13,12200,12201,11852,12100,93461,6.223,2.39669421,16.06941989,270,11362775,2121.35553
5-Nov-13,12201,12400,12140,12350,709468,6.097,2.34817813,16.40150894,415,223581896,2165.18519
6-Nov-13,12400,12756,12400,12501,452800,6.024,2.31981441,16.6002656,640,60304871,2191.658304
7-Nov-13,12525,12525,12200,12439,83207,6.054,2.33137712,16.51800463,291,10922257,2180.788548
8-Nov-13,12375,12488,12325,12409,71289,6.068,2.33701345,16.47989453,268,9620501,2175.528989
11-Nov-13,12346,12405,12000,12050,155462,6.249,2.406639,16.00256041,478,19435573,2112.589598
12-Nov-13,10850,12100,10850,12000,845604,6.275,2.41666666,15.93625498,419,104112480,2103.823666
13-Nov-13,12000,12372,11950,12020,191705,6.265,2.41264559,15.96169194,276,25533330,2107.330039
14-Nov-13,12020,12020,11986,12000,84459,6.275,2.41666666,15.93625498,143,11849424,2103.823666
15-Nov-13,12000,12202,12000,12026,134547,6.261,2.41144187,15.97188947,144,16161723,2108.381951
18-Nov-13,12030,12398,11975,12281,76875,6.131,2.36137122,16.31055293,321,12214585,2153.088204
19-Nov-13,12200,12210,12062,12199,113184,6.173,2.37724403,16.19957881,170,13926213,2138.712076
20-Nov-13,12390,12398,12200,12200,7880,6.172,2.37704918,16.2022035,46,1077381,2138.887395
21-Nov-13,12200,12857,12200,12419,111539,6.063,2.33513165,16.49348507,275,43720949,2177.282177
22-Nov-13,12327,12599,12051,12288,524415,6.128,2.36002604,16.31853786,602,68322488,2154.315435
