Date,Open,High,Low,Close,Volume,Earnings Yield (EY),Dividend Yield (DY),P:E Ratio (P:E),Trades,Trade Value,Total Return Index (TRI)
15-Sep-10,10449,10631,10428,10631,4939665,7.662,3.6308,13.05142261,2921,519889853,1703
16-Sep-10,10595,10599,10333,10410,5864980,7.825,3.7079,12.77955272,4935,611978107.9,1668
17-Sep-10,10467,10520,10411,10490,3495477,7.765,3.6796,12.87830006,3177,366157408.8,1680
20-Sep-10,10515,10739,10500,10737,5140680,7.587,3.595,13.18044023,3596,548355780.1,1720
21-Sep-10,10700,10790,10651,10700,3826839,7.613,3.6074,13.13542624,3504,410821982.5,1714
22-Sep-10,10700,10769,10540,10590,3536416,7.692,3.6449,13.00052002,2897,375383780.8,1697
23-Sep-10,10575,10600,10450,10555,3243257,7.718,3.657,12.95672454,2985,340728861.7,1691
24-Sep-10,10555,10555,10555,10555,0,7.718,3.657,12.95672454,-,-,1691
27-Sep-10,10600,10880,10593,10834,2480761,7.519,3.5628,13.29964091,3154,266390983.9,1736
28-Sep-10,10750,10998,10728,10900,6034119,7.473,3.5412,13.38150676,4360,657456465.3,1746
29-Sep-10,10921,11000,10811,10889,4261059,7.481,3.5448,13.3671969,3572,464824452.8,1744
30-Sep-10,10850,11100,10801,11100,3608886,7.339,3.4774,13.62583458,2905,395659610.9,1778
1-Oct-10,11029,11100,10785,10865,4063632,7.497,3.5526,13.3386688,4071,442913855.6,1741
4-Oct-10,10875,10990,10855,10891,2850575,7.48,3.5442,13.36898396,3590,311583710.1,1745
5-Oct-10,10845,11015,10831,10969,2441555,7.426,3.519,13.46619984,3144,267532536.9,1757
6-Oct-10,11043,11139,10880,10911,2798845,7.466,3.5377,13.39405304,3267,308157570.8,1748
7-Oct-10,10900,10960,10785,10838,2181168,7.516,3.5615,13.30494944,2780,237343023.6,1736
8-Oct-10,10800,10899,10729,10875,2282141,7.491,3.5494,13.34935256,2568,246622568.7,1742
